execute_time,dataset,throughput
151,10000,66.2251655629139
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
66.225,1213.6,39.0,39.5,13.3,45.849999999999994,37.65,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.67,40.0,45.675,38.0,458.5,161958614.0,10636.0
66.225,1213.35,39.0,40.0,14.6,48.85,37.45,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.5,40.0,45.66,38.0,458.0,161958616.0,11024.5
66.225,1213.1,40.0,39.5,16.15,49.4,37.849999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.47,40.0,45.7,38.0,458.0,161958616.0,10759.0
66.225,1213.25,41.0,39.0,18.200000000000003,47.45,37.5,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.64,40.0,45.665000000000006,38.0,458.0,161958616.0,10621.5
66.225,1213.5,40.0,39.5,15.55,46.2,36.7,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.84,40.0,45.59,38.0,458.0,161958622.0,10566.0
66.225,1213.0,41.0,40.0,14.15,45.2,37.25,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.77,40.0,45.605000000000004,38.0,458.0,161958656.0,10623.5
66.225,1213.65,41.5,40.0,14.25,45.849999999999994,38.55,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.72,40.0,45.62,38.0,458.0,161958686.0,10636.0
66.225,1213.8000000000002,41.0,39.5,13.350000000000001,45.349999999999994,37.4,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.455,40.0,45.51,38.0,457.5,161958690.0,10640.0
66.225,1214.15,42.0,39.0,14.15,45.599999999999994,37.4,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.5,40.0,45.67,38.0,457.0,161958692.0,10643.0
66.225,1213.8000000000002,41.5,39.5,13.95,46.75,37.2,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.81,40.0,45.94,38.0,457.0,161958694.0,10678.0
66.225,1213.2,40.5,40.0,13.75,47.150000000000006,37.2,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.535,40.0,45.695,38.0,456.5,161958700.0,10752.5
66.225,1213.2,42.0,40.0,13.15,47.45,38.1,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.52,40.0,46.05,38.0,456.0,161958704.0,10875.5
66.225,1213.6,44.0,40.0,13.45,46.650000000000006,38.4,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.585,40.0,45.995,38.0,456.0,161958708.0,10853.0
66.225,1182.8,44.0,40.0,12.350000000000001,44.0,37.45,4462.0,16914.5,29.0,33.5,0.0,8.0,29.0,24.0,0.0,0.0,45.614999999999995,40.0,45.9,38.0,456.5,161958756.0,10916.0
66.225,1147.3,41.0,39.5,11.7,42.4,37.400000000000006,4703.0,17156.0,29.0,43.0,33.5,8.0,29.0,24.0,0.0,0.0,45.58,40.0,45.86,38.0,457.0,161958848.0,10918.5
66.225,1145.6,38.5,39.0,12.649999999999999,41.3,37.55,4619.0,17072.0,29.0,47.0,67.0,8.0,29.0,24.0,0.0,0.0,45.53,40.0,45.705,38.0,457.0,161958942.0,10919.0
66.225,1142.25,38.5,39.0,12.05,44.5,37.4,4535.0,16988.0,29.0,47.0,100.0,8.0,29.0,24.0,0.0,0.0,45.73,40.0,45.68,38.0,465.0,161959130.0,10918.5
66.225,1142.15,38.5,39.5,12.95,43.099999999999994,37.349999999999994,4619.0,17072.0,29.0,47.0,99.5,8.0,29.0,24.0,0.0,0.0,45.575,40.0,45.565,38.0,468.0,161959212.0,10918.0
66.225,1142.25,39.0,40.0,13.65,42.75,37.05,4703.0,17156.0,29.0,47.0,99.0,8.0,29.0,24.0,0.0,0.0,45.545,40.0,45.525000000000006,38.0,471.0,161959306.0,10918.0
66.225,1142.35,38.5,39.5,12.75,42.5,38.7,4703.0,17156.0,29.0,47.5,99.0,8.0,29.0,24.0,0.0,0.0,45.67,40.0,45.6,38.0,472.0,161959412.0,10919.5
66.225,1148.75,39.0,39.0,11.95,43.05,37.95,4619.0,17072.0,29.0,47.0,99.0,8.0,29.0,23.5,0.0,0.0,45.46,40.0,45.504999999999995,38.0,473.0,161959596.0,10919.5
66.225,1144.9,38.5,39.0,14.899999999999999,43.5,39.9,4703.0,17156.0,29.0,47.0,98.5,8.0,29.0,23.5,0.0,0.0,45.42,40.0,45.5,38.0,473.0,161959692.0,10919.0
66.225,1145.9,38.5,39.0,19.4,43.5,39.4,4703.0,17156.0,29.0,47.0,98.0,8.0,29.0,24.0,0.0,0.0,45.445,39.5,45.66,38.0,472.0,161959788.0,10920.0
66.225,1145.75,39.0,39.0,17.75,43.7,37.7,4703.0,17156.0,29.0,47.0,98.5,8.0,29.0,24.0,0.0,0.0,45.599999999999994,39.5,45.96,38.0,471.0,161959866.0,10919.5
66.225,1144.6,38.5,39.0,14.399999999999999,43.349999999999994,37.8,4703.0,17156.0,29.0,47.0,99.0,8.0,29.0,24.0,0.0,0.0,45.73,40.0,46.1,38.0,471.0,161959956.0,10920.0
66.225,1144.75,39.0,39.0,12.45,41.9,36.95,4619.0,17072.0,29.0,47.0,99.0,8.0,29.0,24.0,0.0,0.0,45.71,40.0,45.57,38.0,473.0,161960164.0,10920.5
66.225,1147.4,38.5,39.5,16.2,43.25,37.75,4703.0,17156.0,29.0,47.0,99.5,8.0,29.0,24.0,0.0,0.0,45.89,40.0,45.59,38.0,473.0,161960266.0,10921.0
66.225,1150.3000000000002,39.5,39.5,16.3,41.45,37.5,4703.0,17156.0,29.0,47.5,100.0,8.0,29.0,24.0,0.0,0.0,45.730000000000004,40.0,45.715,38.0,473.0,161960364.0,10921.0
66.225,1155.4,41.0,39.0,12.95,41.05,37.35,4619.0,17072.0,29.0,47.5,99.5,8.0,29.0,23.5,0.0,0.0,45.715,40.0,45.885000000000005,38.0,472.5,161960458.0,10922.0
66.225,1167.2,39.5,39.0,14.4,41.45,37.6,4619.0,17072.0,29.0,47.0,99.0,8.0,29.0,23.5,0.0,0.0,45.86,40.0,45.93,38.0,472.0,161960552.0,10923.5
66.225,1142.05,39.0,39.0,15.15,42.75,37.2,4703.0,17156.0,29.0,47.0,99.0,8.0,29.0,24.0,0.0,0.0,45.709999999999994,40.0,45.855,38.0,472.0,161960732.0,10922.5
66.225,1147.8,38.5,39.0,12.0,43.0,37.55,4617.5,17070.5,29.0,47.0,99.5,8.0,29.0,24.0,0.0,0.0,45.87,40.0,45.8,38.0,472.0,161960818.0,9888.0
66.225,1273.9,39.5,39.0,20.8,44.0,41.55,4447.0,16899.5,29.0,45.5,100.0,8.0,29.0,24.0,0.0,0.0,45.68,40.0,45.629999999999995,38.0,472.0,161960866.0,8624.5
66.225,1383.65,41.0,39.0,28.25,44.849999999999994,45.55,4362.0,16814.0,29.0,36.0,65.5,8.0,29.0,24.0,0.0,0.0,45.485,40.0,45.525000000000006,38.0,472.0,161960866.0,8424.0
66.225,1373.6999999999998,40.5,40.0,27.9,49.7,41.15,4362.0,16814.0,29.0,28.0,15.5,8.0,29.0,24.0,0.0,0.0,45.65,40.0,45.55,38.0,468.5,161960870.0,8524.0
66.225,1408.4499999999998,41.0,40.0,28.9,49.25,43.05,4362.0,16814.0,29.5,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.629999999999995,40.0,45.525,38.0,467.0,161960872.0,8571.5
66.225,1378.1,40.0,40.0,27.4,50.8,42.35,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.44,40.0,45.54,38.0,466.5,161960874.0,8618.5
66.225,1350.0,40.5,40.0,29.25,51.849999999999994,41.4,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.55,40.0,45.555,38.0,466.0,161960880.0,8664.0
66.225,1370.2,42.0,40.0,32.2,48.849999999999994,43.3,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.575,39.5,45.47,38.0,465.0,161960882.0,8710.5
66.225,1361.35,41.5,39.0,25.6,48.7,42.099999999999994,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.47,39.5,45.515,38.0,464.0,161960890.0,8801.0
66.225,1395.3000000000002,42.0,39.0,29.700000000000003,48.55,40.0,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.45,40.0,45.69499999999999,38.0,464.0,161960892.0,8845.0
66.225,1402.65,41.0,39.5,33.7,48.650000000000006,39.85,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.45,40.0,45.73,38.0,464.0,161960894.0,8889.5
66.225,1391.1,40.5,40.0,30.9,46.05,42.5,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.515,40.0,45.69499999999999,38.0,464.0,161960896.0,8935.5
66.225,1356.35,41.0,40.0,27.55,46.25,43.9,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.480000000000004,40.0,45.834999999999994,38.0,463.5,161960896.0,8981.0
66.225,1367.4499999999998,41.0,40.5,28.4,46.7,41.75,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.455,40.0,45.87,38.0,463.0,161960906.0,9071.5
66.225,1381.0,40.0,41.0,26.55,47.65,41.1,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.58,40.0,45.825,38.0,463.0,161960908.0,9114.5
66.225,1320.3000000000002,41.0,40.5,30.75,50.849999999999994,41.75,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.63,40.0,45.92,38.0,463.0,161960908.0,9157.0
66.225,1320.75,42.0,40.5,29.650000000000002,50.099999999999994,41.849999999999994,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.78,40.0,45.81,38.0,463.5,161960910.0,9200.0
66.225,1342.85,42.0,41.0,24.8,49.349999999999994,40.9,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.545,40.0,45.760000000000005,38.0,464.0,161960914.0,9244.0
66.225,1314.5500000000002,42.0,40.0,24.15,49.0,39.150000000000006,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.375,40.0,45.93,38.0,464.0,161960920.0,9331.5
66.225,1358.2,42.0,40.0,26.2,48.05,41.45,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.485,40.0,45.765,38.0,464.0,161960922.0,9375.5
66.225,1407.35,42.0,40.0,28.049999999999997,47.95,44.15,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.38,40.0,45.49,38.0,464.0,161960926.0,9420.0
66.225,1383.0,41.0,40.0,26.4,48.05,41.3,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.49,40.0,45.555,38.0,464.0,161960930.0,9461.5
66.225,1374.1,41.0,40.0,28.5,51.0,41.3,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.86,40.0,45.62,38.0,464.0,161960932.0,9557.0
66.225,1324.15,42.0,40.0,25.1,48.400000000000006,40.8,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.705,40.0,45.605000000000004,38.0,464.0,161960934.0,9602.0
66.225,1301.75,42.0,40.0,24.9,49.25,40.3,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.73,40.0,45.605000000000004,38.0,464.0,161960936.0,9640.5
66.225,1345.45,42.0,40.0,28.950000000000003,49.349999999999994,42.849999999999994,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.91,40.0,45.62,38.0,463.5,161960938.0,9683.0
66.225,1374.35,42.0,40.0,28.200000000000003,47.099999999999994,42.849999999999994,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.709999999999994,40.0,45.754999999999995,38.0,463.0,161960942.0,9730.0
66.225,1284.2,42.0,40.0,25.299999999999997,51.3,39.349999999999994,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.52,40.0,45.72,38.0,463.0,161960948.0,9819.0
66.225,1315.75,42.0,40.0,24.299999999999997,51.05,39.599999999999994,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.41,40.0,45.7,38.0,463.0,161960954.0,9862.0
66.225,1323.45,42.0,40.0,21.6,48.75,39.25,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.66,39.5,45.665,38.0,463.0,161960956.0,9906.5
66.225,1312.3000000000002,42.0,40.0,21.3,49.25,38.35,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,46.02,39.0,45.65,38.0,463.0,161960956.0,9947.5
66.225,1325.4,42.0,40.0,27.1,48.5,39.650000000000006,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.83,39.5,45.635,38.0,463.5,161960958.0,9991.0
66.225,1330.15,42.0,40.0,26.85,48.45,38.15,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.63,40.0,45.82,38.0,464.0,161960964.0,10077.0
66.225,1338.05,42.0,40.0,27.75,48.45,38.4,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.53,40.0,45.83,38.0,464.0,161960968.0,10118.0
66.225,1304.65,42.0,40.0,22.4,48.7,38.95,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.545,40.0,45.900000000000006,38.0,463.0,161960966.0,10163.0
66.225,1349.75,42.5,40.0,27.849999999999998,50.55,39.849999999999994,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.66,40.0,45.96,38.0,462.0,161960976.0,10207.0
66.225,1348.1,43.0,40.0,25.3,46.75,42.0,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.605000000000004,40.0,45.894999999999996,38.0,463.0,161960976.0,10291.5
66.225,1351.65,42.5,40.0,24.9,45.35,42.75,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.96,40.0,45.92,38.0,464.0,161960976.0,10337.5
66.225,1386.1,42.0,40.0,28.4,47.1,43.7,4362.0,16814.0,30.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.644999999999996,40.0,45.945,38.0,464.0,161960982.0,10382.5
