execute_time,dataset,throughput
153,10000,65.359477124183
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
65.359,1220.5,46.0,49.0,18.65,46.1,42.25,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,37.5,9089.0,0.0,46.834999999999994,47.0,47.065,46.0,483.0,130975640.0,18745.5
65.359,1215.65,45.5,49.0,14.15,46.75,41.25,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,39.5,9089.0,2.0,46.94,47.0,46.94,46.0,482.0,130975644.0,18741.5
65.359,1235.1,45.5,48.5,17.25,40.95,41.4,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,39.5,9089.0,2.0,46.905,47.0,46.94,46.0,481.0,130975644.0,18767.0
65.359,1234.5,46.0,48.0,17.8,41.0,41.599999999999994,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.5,9089.0,0.0,46.875,47.0,46.89,46.0,481.0,130975644.0,18902.5
65.359,1222.4,46.0,49.0,12.65,42.3,39.900000000000006,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,39.0,9089.0,6.0,46.885000000000005,47.0,46.995000000000005,46.0,481.0,130975652.0,18836.5
65.359,1213.7,47.0,49.0,13.05,41.150000000000006,41.85,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,0.0,46.835,47.0,47.08,46.0,481.0,130975656.0,18874.5
65.359,1211.75,46.0,49.0,12.2,41.1,41.4,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,0.0,46.78,47.0,47.01,46.0,481.0,130975656.0,18805.5
65.359,1269.85,45.5,49.0,16.9,41.5,43.5,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,3.5,46.83,47.0,47.03,46.0,481.0,130975660.0,18722.5
65.359,1272.0500000000002,46.0,49.0,17.6,40.849999999999994,46.05,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,39.0,9089.0,7.0,46.86,47.0,47.06,46.0,481.0,130975666.0,18775.0
65.359,1239.0,46.0,49.0,20.700000000000003,42.55,42.85,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,39.0,9089.0,0.0,46.885000000000005,47.0,47.085,46.0,481.0,130975668.0,18671.0
65.359,1231.6,48.0,49.0,18.950000000000003,45.3,40.05,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,3.0,46.760000000000005,47.0,46.83,46.0,481.5,130975668.0,18728.0
65.359,1233.5,46.5,49.0,15.45,44.35,40.95,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,41.5,9089.0,5.5,46.59,47.0,46.56,46.0,482.5,130975670.0,18739.0
65.359,1267.75,46.0,49.5,21.8,43.3,44.099999999999994,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,41.5,9089.0,3.0,46.68000000000001,47.5,46.71,46.0,483.0,130975674.0,18713.5
65.359,1272.35,47.0,50.0,23.7,47.650000000000006,42.3,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,39.0,9089.0,28.5,46.775000000000006,47.5,46.84,46.0,483.0,130975676.0,18672.5
